X,C001,,,C002,,,C003,,,C004,,,C005,,,C006,,,C007,,,C008,,,C009,,,C010,,,C011,,,C012,,,C013,,,C014,,,C015,,,C016,,,C017,,,C018,,,C019,,,C020,,,C021,,,C022,,,C023,,,C024,,,C025,,,C026,,,C027,,,C028,,,C029,,,C030,,,C031,,,C032,,,C033,,,C034,,,C035,,,C036,,,C037,,,C038,,,C039,,,C040,,,C041,,,C042,,,C043,,,C044,,,C045,,,C046,,,C047,,,C048,,,C049,,,C050,,,C051,,,C052,,,C053,,,C054,,,C055,,,C056,,,C057,,,C058,,,C059,,,C060,,,C061,,,C062,,,C063,,,C064,,,C065,,,C066,,,C067,,,C068,,,C069,,,C070,,,C071,,,C072,,,C073,,,C074,,
211,,,,3.0151,4427.94,12.66,4.2349,167.614,0.48,4.848,567.036,1.62,,,,,,,,,,11.6092,599.557,1.71,,,,,,,12.6529,135.666,0.39,13.2499,788.14,2.25,,,,,,,,,,,,,,,,15.2959,609.706,1.74,15.9175,147.625,0.42,16.5296,2752.092,7.87,16.664,110.621,0.32,,,,,,,17.372,4000.412,11.44,,,,17.9379,474.055,1.36,18.2215,772.422,2.21,18.4102,399.061,1.14,,,,,,,18.9037,129.935,0.37,19.4657,290.413,0.83,19.8664,167.868,0.48,,,,,,,20.4486,1333.352,3.81,20.5774,1215.762,3.48,20.9713,1279.914,3.66,21.2361,172.067,0.49,21.3151,291.244,0.83,,,,21.5676,205.83,0.59,,,,,,,,,,,,,22.7668,117.765,0.34,,,,23.1567,114.37,0.33,23.331,105.392,0.3,23.4554,52.837,0.15,,,,,,,23.7446,90.624,0.26,,,,,,,,,,,,,,,,,,,25.1187,274.029,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,3.0184,5289.079,14.2,4.2389,139.655,0.38,,,,5.0939,1163.351,3.12,,,,,,,11.6048,240.956,0.65,,,,,,,,,,,,,13.6997,89.277,0.24,,,,,,,,,,,,,15.338,1883.68,5.06,15.7354,358.543,0.96,16.4905,501.985,1.35,,,,,,,,,,17.3499,2717.657,7.3,,,,17.9313,356.653,0.96,18.2156,632.192,1.7,18.4252,769.827,2.07,,,,,,,,,,19.4622,479.753,1.29,,,,,,,,,,20.3975,266.193,0.71,20.6,1425.997,3.83,,,,21.1417,610.538,1.64,,,,21.4532,9528.307,25.59,,,,,,,,,,,,,,,,22.777,335.811,0.9,22.8863,1126.51,3.03,23.1627,115.136,0.31,23.2773,98.957,0.27,23.4609,119.264,0.32,,,,,,,23.7331,67.059,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,3.0197,3917.127,5.96,4.2409,363.438,0.55,,,,,,,,,,,,,11.63,1104.216,1.68,,,,,,,12.6647,125.983,0.19,13.2697,1193.813,1.82,,,,,,,14.5641,20177.011,30.72,,,,,,,15.3091,269.665,0.41,15.9335,118.293,0.18,16.5654,4349.545,6.62,16.6753,214.139,0.33,,,,,,,,,,,,,17.9663,692.357,1.05,18.2311,750.978,1.14,,,,,,,,,,18.922,290.823,0.44,19.4837,299.799,0.46,19.8873,214.824,0.33,,,,,,,20.3009,172.492,0.26,20.6369,3143.15,4.79,20.9564,356.779,0.54,21.274,543.221,0.83,21.3567,304.609,0.46,,,,21.5879,234.757,0.36,,,,,,,,,,22.3265,75.512,0.11,22.6886,628.825,0.96,23.0043,112.991,0.17,23.1737,357.55,0.54,23.3298,131.771,0.2,23.4665,208.823,0.32,,,,,,,23.7459,211.657,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,3.0176,4464.509,12.44,,,,,,,5.0107,782.047,2.18,,,,,,,11.6057,274.444,0.76,,,,,,,,,,13.2404,156.262,0.44,,,,,,,,,,,,,,,,15.3349,1743.886,4.86,15.9207,159.604,0.44,16.5305,2576.322,7.18,,,,,,,,,,,,,,,,17.9353,454.86,1.27,18.217,687.736,1.92,18.4216,670.833,1.87,,,,,,,,,,19.4974,302.207,0.84,,,,,,,,,,20.4085,380.688,1.06,20.6396,2956.044,8.24,20.9598,1227.549,3.42,21.1349,538.464,1.5,,,,21.4528,9318.258,25.96,,,,21.6417,298.077,0.83,,,,,,,22.3235,147.658,0.41,22.7781,107.53,0.3,,,,,,,23.2722,63.939,0.18,23.4581,78.177,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1193,188.181,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,3.0164,3320.935,18.07,4.2363,115.391,0.63,,,,,,,,,,,,,11.6038,381.242,2.07,,,,12.1152,102.273,0.56,,,,13.237,227.979,1.24,,,,,,,,,,,,,,,,15.2737,402.401,2.19,15.715,248.039,1.35,16.4871,687.526,3.74,,,,,,,,,,,,,,,,17.9184,425.625,2.32,18.1903,313.762,1.71,18.3865,156.37,0.85,,,,,,,,,,19.5785,136.314,0.74,,,,,,,,,,20.4033,521.832,2.84,20.6001,1108.457,6.03,20.799,116.46,0.63,,,,21.3259,127.495,0.69,,,,,,,,,,,,,21.9698,84.837,0.46,,,,22.7649,149.124,0.81,,,,,,,23.3297,146.012,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1156,108.91,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,3.0122,584.894,5.19,3.2939,230.572,2.05,,,,,,,,,,,,,11.614,369.459,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2531,211.348,1.87,,,,16.4727,324.377,2.88,,,,,,,,,,,,,17.8097,89.226,0.79,,,,18.1728,88.592,0.79,18.4199,1026.374,9.1,,,,,,,,,,,,,,,,,,,,,,20.3839,88.217,0.78,20.5848,898.869,7.97,20.9317,439.744,3.9,21.2096,99.241,0.88,21.3369,587.699,5.21,,,,,,,,,,,,,21.9687,102.992,0.91,22.3002,94.676,0.84,22.775,337.592,2.99,,,,23.1589,80.797,0.72,,,,23.4551,82.275,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,3.0169,3385.407,13.02,,,,,,,5.0326,635.555,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3254,1555.386,5.98,15.9175,184.685,0.71,16.5244,2312.581,8.89,16.6525,95.735,0.37,,,,,,,,,,,,,17.9246,328.529,1.26,18.2103,641.196,2.47,18.4357,1160.383,4.46,,,,,,,,,,19.4473,399.033,1.53,,,,,,,,,,20.4044,213.953,0.82,20.6466,3363.778,12.93,20.8276,101.359,0.39,21.1364,86.356,0.33,21.3541,1074.459,4.13,,,,21.5724,402.518,1.55,,,,,,,,,,22.3085,83.929,0.32,22.7754,419.519,1.61,,,,,,,23.2692,54.29,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,3.0078,8299.312,19.67,4.2301,880.646,2.09,,,,,,,,,,,,,11.6002,635.119,1.51,,,,,,,12.6438,203.888,0.48,13.2336,405.561,0.96,,,,,,,,,,,,,,,,15.2837,529.739,1.26,15.7458,476.323,1.13,16.5211,2759.295,6.54,16.6581,102.118,0.24,,,,,,,17.3525,3187.466,7.56,17.8411,212.669,0.5,17.9291,516.779,1.22,18.1968,412.355,0.98,18.4341,1156.961,2.74,,,,,,,18.9528,217.363,0.52,19.5912,265.233,0.63,,,,,,,,,,20.4627,1916.391,4.54,20.6448,2020.648,4.79,20.9495,866.817,2.05,21.2371,167.189,0.4,21.3702,1933.503,4.58,,,,21.5598,73.844,0.18,,,,,,,21.9142,241.134,0.57,22.4585,96.169,0.23,22.6893,150.605,0.36,22.9925,84.273,0.2,23.1594,248.13,0.59,23.3245,278.512,0.66,23.4554,204.146,0.48,,,,,,,23.7284,87.491,0.21,,,,,,,,,,,,,,,,,,,25.1142,104.944,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,3.013,2209.271,14.37,3.4759,129.538,0.84,,,,,,,,,,,,,11.6589,129.342,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2616,376.583,2.45,15.9948,124.499,0.81,16.47,132.761,0.86,,,,,,,,,,,,,17.8128,157.806,1.03,17.9034,222.82,1.45,18.1781,199.431,1.3,18.4284,1274.738,8.29,,,,,,,18.9405,160.882,1.05,,,,,,,,,,,,,20.3932,73.685,0.48,20.6208,2096.339,13.64,20.9401,598.334,3.89,21.2217,194.322,1.26,21.3576,1394.178,9.07,,,,,,,,,,,,,21.9282,722.157,4.7,22.3121,179.204,1.17,22.7694,322.906,2.1,,,,23.1595,82.827,0.54,,,,23.4554,74.626,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1157,89.322,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,3.0162,4341.781,14.24,,,,4.9045,681.083,2.23,,,,,,,,,,11.6054,386.789,1.27,,,,,,,12.6527,223.814,0.73,13.2398,256.93,0.84,,,,,,,,,,,,,,,,15.3042,1017.934,3.34,15.7291,374.43,1.23,16.4855,472.249,1.55,,,,,,,,,,17.3846,5161.552,16.93,,,,17.9288,389.022,1.28,18.2106,548.04,1.8,18.4267,863.711,2.83,,,,,,,,,,19.4495,427.52,1.4,,,,,,,,,,20.4084,390.308,1.28,20.6379,2893.045,9.49,,,,21.2487,124.922,0.41,21.3907,3169.002,10.4,,,,21.5695,82.08,0.27,,,,,,,21.913,175.75,0.58,,,,22.7744,129.825,0.43,,,,23.1566,72.476,0.24,23.2704,50.568,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1177,213.897,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,3.0174,3971.067,15.42,,,,,,,5.0296,727.284,2.82,,,,,,,11.6,157.986,0.61,,,,,,,,,,13.236,161.792,0.63,,,,,,,,,,,,,,,,15.2953,838.991,3.26,15.7262,235.501,0.91,16.4952,993.81,3.86,16.6494,102.734,0.4,,,,,,,,,,,,,17.9338,641.637,2.49,18.2053,524.341,2.04,18.3972,288.081,1.12,,,,,,,,,,19.4596,355.138,1.38,19.8652,212.449,0.83,,,,,,,20.4151,318.796,1.24,20.6682,4518.194,17.55,20.9759,1825.453,7.09,21.2286,103.917,0.4,21.3429,541.814,2.1,,,,21.5704,272.488,1.06,,,,,,,21.9841,120.84,0.47,,,,22.6975,78.731,0.31,,,,,,,23.2711,64.182,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,3.0223,7300.003,21.42,4.2395,176.104,0.52,,,,,,,,,,,,,11.6154,834.483,2.45,,,,12.2038,174.8,0.51,,,,13.2382,300.719,0.88,13.7,118.808,0.35,,,,,,,,,,,,,15.3207,1434.474,4.21,15.7263,425.973,1.25,16.5222,247.009,0.72,16.6515,121.144,0.36,,,,,,,,,,,,,17.9279,422.98,1.24,18.2098,571.134,1.68,18.4039,429.796,1.26,,,,,,,,,,19.5831,163.173,0.48,,,,,,,,,,20.3944,182.188,0.53,20.6199,2417.751,7.09,20.8464,207.411,0.61,21.2472,197.299,0.58,21.3863,3014.946,8.85,,,,,,,,,,,,,21.9746,99.859,0.29,,,,22.7672,188.135,0.55,22.9136,1494.586,4.38,23.1575,93.949,0.28,23.2717,70.148,0.21,23.4561,75.389,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,3.0172,1375.731,4.31,4.2395,161.124,0.5,,,,5.0483,786.97,2.46,,,,,,,11.6037,180.307,0.56,,,,,,,12.6537,118.835,0.37,13.2528,774.788,2.43,,,,,,,14.448,6328.869,19.81,,,,,,,,,,15.9231,264.36,0.83,,,,16.5726,5803.015,18.16,,,,,,,,,,,,,17.9218,239.116,0.75,18.1888,249.296,0.78,,,,18.5867,104.252,0.33,,,,18.9015,122.445,0.38,19.4365,158.935,0.5,19.8785,498.591,1.56,,,,,,,20.2237,150.258,0.47,20.5832,378.516,1.18,20.92,295.392,0.92,21.1609,108.159,0.34,21.2963,629.704,1.97,,,,21.5757,586.265,1.83,,,,,,,,,,,,,22.6562,237.711,0.74,23.0493,113.751,0.36,,,,23.3149,68.943,0.22,,,,,,,,,,23.7604,326.787,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,3.0131,3167.452,21.59,4.1258,195.616,1.33,,,,,,,,,,,,,11.6745,114.614,0.78,,,,,,,,,,13.2321,114.251,0.78,,,,,,,,,,,,,,,,15.2615,330.883,2.26,15.6757,389.524,2.65,16.4818,659.486,4.49,,,,,,,,,,,,,17.8102,140.592,0.96,,,,18.1716,93.969,0.64,18.3849,227.624,1.55,,,,,,,18.9326,151.916,1.04,,,,,,,,,,,,,20.4976,156.92,1.07,20.582,826.307,5.63,20.9288,387.033,2.64,21.2525,122.701,0.84,21.355,1538.292,10.48,,,,,,,,,,,,,21.9191,571.192,3.89,,,,,,,,,,,,,23.2757,69.714,0.48,,,,,,,,,,23.7541,104.711,0.71,23.8433,84.13,0.57,,,,,,,,,,,,,,,,25.1151,77.672,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,3.0181,749.102,2.93,,,,,,,5.0042,204.905,0.8,,,,,,,11.6047,320.62,1.25,,,,,,,12.6566,530.895,2.08,13.2677,1946.537,7.62,,,,,,,,,,,,,,,,,,,15.9134,130.71,0.51,16.5408,3401.465,13.31,,,,,,,17.2033,301.046,1.18,,,,17.8949,372.133,1.46,,,,18.1772,113.8,0.45,,,,,,,,,,,,,,,,19.8667,304.431,1.19,,,,,,,20.4705,1100.942,4.31,,,,,,,21.1466,150.825,0.59,,,,,,,21.5559,338.455,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.115,122.456,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,3.0141,1150.067,6.46,,,,4.8206,678.934,3.81,,,,,,,,,,11.6004,131.489,0.74,,,,,,,12.7032,564.775,3.17,,,,,,,,,,,,,,,,,,,15.272,205.668,1.16,,,,16.4913,750.456,4.22,16.6843,160.555,0.9,,,,17.2376,927.496,5.21,,,,,,,17.9378,1168.17,6.56,18.2046,425.151,2.39,18.3948,118.17,0.66,,,,,,,,,,,,,,,,,,,,,,20.4286,1152.442,6.47,20.5941,827.363,4.65,20.9286,138.514,0.78,21.0236,490.29,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1212,356.251,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,3.0157,601.033,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2322,131.268,0.86,,,,,,,,,,,,,,,,,,,,,,16.5013,1544.941,10.17,,,,,,,,,,,,,17.8994,230.307,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4399,1071.02,7.05,20.6866,5881.539,38.7,,,,21.2478,152.654,1,,,,21.4577,82.324,0.54,21.5441,203.053,1.34,,,,,,,,,,22.2979,127.206,0.84,22.6786,58.405,0.38,23.0396,109.702,0.72,,,,,,,,,,,,,,,,23.7529,207.171,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,3.0139,2171.311,8.59,3.4038,510.098,2.02,,,,,,,,,,,,,11.6034,680.26,2.69,,,,,,,,,,13.2296,160.945,0.64,,,,,,,,,,,,,,,,,,,16.0133,113.26,0.45,16.531,3658.572,14.47,,,,,,,,,,,,,17.8572,718.441,2.84,,,,18.1748,117.56,0.47,,,,,,,,,,18.938,361.204,1.43,19.5778,104.458,0.41,,,,,,,,,,20.4519,2556.541,10.11,20.6042,1312.393,5.19,20.9071,400.825,1.59,21.2167,65.964,0.26,21.3153,69.509,0.27,,,,,,,,,,,,,21.9802,238.226,0.94,22.2969,91.384,0.36,22.6895,367.27,1.45,22.9972,133.048,0.53,23.1674,626.223,2.48,23.3194,86.27,0.34,23.4617,331.26,1.31,,,,,,,23.7317,151.536,0.6,,,,,,,,,,,,,,,,24.9487,358.27,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,3.0176,7748.054,15.07,4.2377,165.791,0.32,,,,5.0106,1474.406,2.87,,,,,,,11.6058,263.785,0.51,,,,,,,,,,13.2396,143.439,0.28,13.7059,161.708,0.31,,,,,,,,,,,,,15.3319,1550.977,3.02,15.7469,888.253,1.73,16.4975,849.985,1.65,16.7057,224.704,0.44,,,,,,,17.4242,8340.408,16.22,,,,18.0029,1255.766,2.44,18.1854,2051.104,3.99,18.4414,670.674,1.3,,,,,,,,,,19.5034,683.822,1.33,19.8798,240.921,0.47,,,,,,,20.437,459.966,0.89,20.6947,5677.916,11.04,,,,21.2571,312.81,0.61,21.3618,946.049,1.84,,,,21.5833,72.849,0.14,,,,,,,21.9168,217.751,0.42,,,,22.7857,542.761,1.06,22.9035,1320.289,2.57,23.1701,203.603,0.4,23.2822,92.612,0.18,23.4658,171.652,0.33,,,,,,,23.7484,186.856,0.36,,,,23.8527,88.545,0.17,,,,,,,,,,,,,25.1193,148.571,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,3.0208,10696.694,19.14,4.2383,236.796,0.42,,,,,,,,,,,,,11.6182,768.807,1.38,,,,,,,12.6605,126.838,0.23,13.2433,160.175,0.29,13.7089,171.747,0.31,,,,,,,,,,,,,15.3549,2197.887,3.93,15.7625,776.972,1.39,16.5206,1748.162,3.13,16.682,154.567,0.28,,,,,,,17.3881,4626.598,8.28,,,,17.976,878.563,1.57,18.1614,1197.619,2.14,18.4702,1672.92,2.99,,,,,,,,,,19.5012,456.524,0.82,,,,,,,,,,20.4136,349.462,0.63,20.6361,2451.717,4.39,,,,21.1678,791.703,1.42,,,,21.4651,10322.121,18.47,,,,,,,21.6651,238.185,0.43,21.9365,161.567,0.29,22.3343,84.546,0.15,22.7831,144.038,0.26,23.0035,55.777,0.1,23.1685,183.453,0.33,23.2819,92.1,0.16,23.4652,173.171,0.31,,,,,,,23.7377,108.86,0.19,,,,23.8523,87.626,0.16,,,,,,,,,,,,,25.1204,84.708,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,3.0194,4849.441,16.57,4.2392,134.031,0.46,,,,,,,,,,,,,,,,,,,12.1784,154.57,0.53,,,,13.2498,852.038,2.91,,,,,,,,,,,,,,,,15.3168,1317.581,4.5,15.7155,287.551,0.98,16.5157,1871.158,6.4,,,,,,,,,,,,,,,,17.9027,119.724,0.41,18.1816,223.861,0.77,18.3956,383.899,1.31,,,,,,,,,,19.4454,325.336,1.11,,,,,,,,,,20.3974,87.699,0.3,20.6505,3616.572,12.36,20.95,851.904,2.91,21.058,362.028,1.24,21.3961,4549.047,15.55,,,,21.5716,178.135,0.61,,,,,,,,,,,,,,,,,,,,,,23.269,76.584,0.26,,,,,,,,,,,,,23.7705,1190.86,4.07,,,,,,,,,,,,,,,,25.116,255.625,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333.1,,,,3.0214,4636.222,15.4,4.2417,145.957,0.48,,,,5.0785,399.278,1.33,,,,,,,,,,,,,12.1816,136.131,0.45,,,,13.2565,849.389,2.82,13.7031,95.202,0.32,,,,,,,,,,,,,15.3284,1489.025,4.95,15.9177,127.69,0.42,16.5262,2117.25,7.03,,,,,,,,,,,,,,,,17.9113,110.95,0.37,18.1874,213.058,0.71,18.4062,446.029,1.48,,,,,,,,,,19.4596,277.618,0.92,19.8632,150.382,0.5,,,,,,,20.4062,89.778,0.3,20.6622,3851.817,12.8,20.9578,950.028,3.16,21.0715,371.253,1.23,21.4051,4746.261,15.77,,,,21.5806,205.767,0.68,,,,,,,,,,,,,,,,,,,,,,23.2763,89.176,0.3,,,,,,,,,,,,,23.7791,1415.223,4.7,,,,,,,,,,,,,,,,25.1206,258.436,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,3.0136,3917.83,15.41,,,,,,,,,,,,,,,,11.5981,112.053,0.44,,,,,,,,,,13.2363,160.631,0.63,,,,,,,,,,,,,,,,15.2953,866.303,3.41,15.7255,546.158,2.15,16.4934,838.392,3.3,,,,,,,,,,,,,,,,17.9246,468.742,1.84,18.1939,324.672,1.28,18.4111,598.682,2.35,,,,,,,,,,19.5822,119.422,0.47,,,,,,,,,,20.3949,211.912,0.83,20.6023,1504.96,5.92,20.9613,1291.723,5.08,21.0689,463.658,1.82,21.4021,4462.491,17.55,,,,21.571,77.251,0.3,,,,,,,21.9168,220.137,0.87,,,,22.7744,112.344,0.44,,,,,,,23.2709,65.87,0.26,,,,,,,,,,23.7601,272.369,1.07,,,,,,,,,,,,,,,,,,,25.1222,445.499,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,3.0125,1196.22,9.71,3.3751,428.414,3.48,,,,,,,,,,,,,11.6054,162.946,1.32,,,,,,,,,,13.2318,118.138,0.96,,,,,,,,,,,,,,,,15.2543,250.203,2.03,15.6416,128.712,1.05,16.4705,290.703,2.36,,,,,,,,,,,,,,,,17.9026,275.744,2.24,,,,18.3832,193.385,1.57,,,,,,,,,,19.8516,111.821,0.91,,,,,,,,,,20.3938,118.368,0.96,20.6367,3207.245,26.04,20.9358,540.443,4.39,21.2576,88.316,0.72,21.3375,670.149,5.44,,,,,,,,,,,,,21.9678,124.155,1.01,,,,22.7676,288.132,2.34,,,,23.1584,65.404,0.53,,,,23.455,64.792,0.53,,,,,,,23.7538,111.568,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,,3.0189,2940.833,7.16,4.2398,244.532,0.6,,,,5.0951,324.117,0.79,,,,,,,11.6165,974.259,2.37,,,,,,,12.6515,183.471,0.45,13.2466,616.038,1.5,,,,,,,14.4463,6356.817,15.47,,,,,,,15.3301,150.049,0.37,15.9216,284.317,0.69,,,,16.6125,10032.126,24.42,,,,,,,,,,,,,17.9382,852.528,2.07,18.1852,181,0.44,,,,18.5838,112.876,0.27,,,,18.8964,112.366,0.27,19.436,251.048,0.61,19.8744,470.909,1.15,,,,,,,20.493,1923.471,4.68,20.5896,806.396,1.96,,,,21.158,138.057,0.34,21.3036,1024.23,2.49,,,,21.5851,1023.315,2.49,,,,,,,21.9866,257.611,0.63,,,,22.6806,165.554,0.4,22.9096,126.011,0.31,,,,23.3125,79.732,0.19,,,,,,,,,,23.7546,115.513,0.28,,,,,,,,,,,,,,,,,,,25.1125,86.644,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,3.0177,3480.45,15.35,4.2358,118.016,0.52,,,,5.0649,435.177,1.92,,,,,,,11.6015,379.618,1.67,,,,,,,12.7337,608.564,2.68,,,,,,,,,,,,,,,,,,,15.2804,428.147,1.89,,,,16.4751,206.818,0.91,16.7178,222.573,0.98,,,,,,,,,,,,,17.9512,1675.06,7.39,18.1987,311.423,1.37,18.389,151.132,0.67,,,,,,,,,,19.5762,146.13,0.64,,,,,,,,,,20.3986,563.712,2.49,,,,20.7854,144.854,0.64,21.205,78.411,0.35,21.3259,254.435,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3295,212.606,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,3.0175,5336.865,13.19,,,,,,,5.037,1212.86,3,,,,,,,11.6145,758.319,1.87,,,,,,,,,,13.2645,1508.046,3.73,,,,,,,,,,,,,,,,15.3199,1058.999,2.62,15.9195,154.248,0.38,16.546,3766.896,9.31,16.6643,101.632,0.25,,,,,,,17.3762,4103.94,10.14,,,,17.9478,644.255,1.59,18.2171,592.617,1.46,18.4099,394.298,0.97,,,,,,,,,,19.4917,539.827,1.33,,,,,,,,,,20.4305,185.001,0.46,20.7051,6443.18,15.92,20.8485,170.838,0.42,21.2334,148.759,0.37,21.3406,507.484,1.25,,,,21.5729,227.591,0.56,,,,,,,21.9092,245.36,0.61,22.3104,77.16,0.19,22.7806,456.078,1.13,22.8856,1171.682,2.9,23.161,75.319,0.19,23.2754,67.32,0.17,23.4587,74.441,0.18,,,,,,,23.7588,176.336,0.44,,,,,,,,,,,,,,,,,,,25.1169,71.907,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,,3.0178,7470.65,12.89,4.2368,147.717,0.25,,,,5.0409,1203.885,2.08,,,,,,,11.6291,1709.296,2.95,,,,12.134,131.082,0.23,12.6532,228.182,0.39,13.2432,449.773,0.78,13.7003,100.791,0.17,,,,,,,14.9161,121.411,0.21,,,,15.364,2084.621,3.6,15.7468,442.902,0.76,16.5585,4788.852,8.26,16.675,131.689,0.23,,,,,,,17.3843,4605.612,7.95,,,,17.9736,1021.665,1.76,18.1537,1100.695,1.9,18.4651,1738.704,3,18.6066,135.269,0.23,,,,,,,19.4903,541.109,0.93,19.871,153.511,0.26,,,,,,,20.4197,273.786,0.47,20.6755,4717.438,8.14,,,,21.1207,570.07,0.98,,,,21.438,7372.214,12.72,,,,21.6288,394.935,0.68,,,,21.9846,76.776,0.13,22.3274,233.619,0.4,22.7807,516.012,0.89,23.0026,162.175,0.28,23.1644,173.156,0.3,23.2772,72.448,0.13,23.4619,129.389,0.22,,,,,,,23.7354,128.112,0.22,,,,,,,,,,,,,,,,,,,25.117,124.856,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3178,178.971,24.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,3.0126,6429.531,12.94,4.2322,289.492,0.58,,,,5.018,149.822,0.3,,,,,,,11.6249,1541.099,3.1,,,,,,,12.6552,309.059,0.62,13.2488,678.293,1.36,,,,,,,14.4532,7107.224,14.3,,,,,,,15.4463,152.365,0.31,15.7466,320.922,0.65,16.5322,2864.735,5.76,16.6806,217.02,0.44,,,,,,,17.375,3947.268,7.94,17.85,80.83,0.16,17.9643,832.131,1.67,18.2303,778.823,1.57,18.4166,340.196,0.68,18.602,122.252,0.25,,,,18.9118,146.666,0.3,19.4515,183.324,0.37,,,,,,,,,,20.2312,166.227,0.33,20.6182,1404.423,2.83,,,,21.1718,53.609,0.11,21.3547,421.89,0.85,,,,21.5859,350.098,0.7,,,,,,,21.9222,166.437,0.33,22.3282,258.905,0.52,22.6944,307.03,0.62,23.0602,105.601,0.21,23.1649,238.497,0.48,23.3311,172.015,0.35,23.4595,135.447,0.27,,,,,,,23.7343,89.537,0.18,,,,,,,,,,,,,,,,,,,25.1173,106.844,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
